,round_log_date,round_departure_date,Route,Price,AL
655,2018-10-24,2018-10-25,THRMHD,3378000,1
657,2018-10-24,2018-10-26,MHDTHR,2624000,1
658,2018-10-24,2018-10-28,MHDTHR,2826000,1
660,2018-10-24,2018-10-28,THRMHD,2275000,1
661,2018-10-24,2018-10-29,THRMHD,-1,1
662,2018-10-24,2018-10-30,THRMHD,-1,1
663,2018-10-24,2018-11-02,MHDTHR,-1,1
665,2018-10-25,2018-10-26,MHDTHR,2826000,1
668,2018-10-25,2018-11-01,THRMHD,2624000,1
672,2018-10-26,2018-10-27,MHDTHR,4024000,1
673,2018-10-27,2018-10-27,THRMHD,3378000,1
674,2018-10-27,2018-10-28,MHDTHR,3176000,1
676,2018-10-27,2018-10-28,THRMHD,5105000,1
677,2018-10-27,2018-11-05,THRMHD,3378000,1
681,2018-10-28,2018-10-28,MHDTHR,2094000,1
682,2018-10-28,2018-10-28,THRMHD,2826000,1
685,2018-10-28,2018-10-30,MHDTHR,2826000,1
686,2018-10-28,2018-10-30,THRMHD,6356000,1
688,2018-10-28,2018-11-05,THRMHD,6356000,1
689,2018-10-29,2018-10-29,MHDTHR,2094000,1
691,2018-10-30,2018-10-30,MHDTHR,2445000,1
694,2018-10-30,2018-11-04,MHDTHR,3176000,1
695,2018-10-30,2018-11-04,THRMHD,3176000,1
696,2018-10-31,2018-10-31,MHDTHR,2275000,1
697,2018-10-31,2018-10-31,THRMHD,2826000,1
698,2018-10-31,2018-11-01,MHDTHR,3663000,1
704,2018-11-01,2018-11-01,MHDTHR,4384000,1
706,2018-11-01,2018-11-02,THRMHD,3176000,1
710,2018-11-02,2018-11-02,THRMHD,2624000,1
711,2018-11-02,2018-11-03,THRMHD,2275000,1
712,2018-11-03,2018-11-03,THRMHD,2826000,1
714,2018-11-03,2018-11-05,MHDTHR,4384000,1
715,2018-11-04,2018-11-04,MHDTHR,5105000,1
718,2018-11-04,2018-11-05,MHDTHR,3176000,1
720,2018-11-04,2018-11-05,THRMHD,3663000,1
722,2018-11-04,2018-11-08,MHDTHR,1915000,1
723,2018-11-04,2018-11-11,MHDTHR,4024000,1
725,2018-11-05,2018-11-06,THRMHD,5465000,1
726,2018-11-05,2018-11-07,MHDTHR,1915000,1
727,2018-11-05,2018-11-13,THRMHD,3176000,1
728,2018-11-06,2018-11-06,THRMHD,6356000,1
729,2018-11-06,2018-11-07,MHDTHR,2275000,1
730,2018-11-06,2018-11-09,MHDTHR,4024000,1
731,2018-11-06,2018-11-15,MHDTHR,2826000,1
732,2018-11-06,2018-11-16,THRMHD,2624000,1
733,2018-11-06,2018-11-17,THRMHD,3176000,1
734,2018-11-07,2018-11-07,MHDTHR,2094000,1
736,2018-11-07,2018-11-08,MHDTHR,1776000,1
740,2018-11-07,2018-11-17,THRMHD,2826000,1
741,2018-11-08,2018-11-08,MHDTHR,1915000,1
742,2018-11-08,2018-11-08,THRMHD,4384000,1
744,2018-11-08,2018-11-09,THRMHD,2094000,1
748,2018-11-09,2018-11-09,THRMHD,1915000,1
749,2018-11-09,2018-11-10,THRMHD,2094000,1
750,2018-11-10,2018-11-10,THRMHD,1915000,1
752,2018-11-10,2018-11-11,MHDTHR,6356000,1
753,2018-11-10,2018-11-11,THRMHD,2275000,1
755,2018-11-11,2018-11-11,THRMHD,3176000,1
756,2018-11-11,2018-11-12,MHDTHR,4384000,1
758,2018-11-11,2018-11-13,MHDTHR,3663000,1
759,2018-11-11,2018-11-13,THRMHD,3663000,1
761,2018-11-11,2018-11-18,THRMHD,2624000,1
762,2018-11-11,2018-11-19,MHDTHR,3176000,1
763,2018-11-11,2018-11-19,THRMHD,2094000,1
764,2018-11-11,2018-11-20,MHDTHR,3176000,1
765,2018-11-11,2018-11-20,THRMHD,3378000,1
766,2018-11-11,2018-11-21,MHDTHR,2094000,1
769,2018-11-12,2018-11-13,MHDTHR,3663000,1
770,2018-11-12,2018-11-13,THRMHD,3176000,1
771,2018-11-12,2018-11-20,MHDTHR,2624000,1
772,2018-11-12,2018-11-21,MHDTHR,2826000,1
775,2018-11-13,2018-11-13,MHDTHR,3378000,1
778,2018-11-13,2018-11-14,MHDTHR,3176000,1
780,2018-11-13,2018-11-14,THRMHD,3378000,1
781,2018-11-13,2018-11-23,MHDTHR,3176000,1
782,2018-11-13,2018-11-24,MHDTHR,3176000,1
783,2018-11-13,2018-11-25,MHDTHR,4384000,1
784,2018-11-13,2018-11-25,THRMHD,2826000,1
785,2018-11-13,2018-11-26,THRMHD,3176000,1
786,2018-11-13,2018-11-27,MHDTHR,2826000,1
787,2018-11-13,2018-11-28,MHDTHR,3176000,1
788,2018-11-13,2018-11-29,MHDTHR,3378000,1
789,2018-11-13,2018-11-30,MHDTHR,3378000,1
792,2018-11-14,2018-11-14,THRMHD,4384000,1
794,2018-11-14,2018-11-18,MHDTHR,3378000,1
795,2018-11-14,2018-11-20,MHDTHR,3176000,1
796,2018-11-14,2018-11-20,THRMHD,2624000,1
797,2018-11-14,2018-11-21,MHDTHR,2624000,1
806,2018-11-15,2018-11-24,MHDTHR,4024000,1
807,2018-11-15,2018-11-24,THRMHD,2624000,1
809,2018-11-15,2018-11-26,THRMHD,2624000,1
810,2018-11-16,2018-11-16,THRMHD,2624000,1
811,2018-11-16,2018-11-17,MHDTHR,4744000,1
815,2018-11-17,2018-11-17,MHDTHR,4744000,1
816,2018-11-17,2018-11-17,THRMHD,2624000,1
818,2018-11-17,2018-11-24,MHDTHR,3663000,1
824,2018-11-18,2018-12-01,THRMHD,2826000,1
825,2018-11-18,2019-01-01,MHDTHR,3378000,1
826,2018-11-18,2019-01-02,MHDTHR,3378000,1
827,2018-11-18,2019-01-15,MHDTHR,3378000,1
828,2018-11-18,2019-01-16,MHDTHR,3378000,1
829,2018-11-18,2019-01-17,MHDTHR,3378000,1
830,2018-11-18,2019-01-19,MHDTHR,3378000,1
831,2018-11-18,2019-01-20,MHDTHR,3378000,1
832,2018-11-19,2018-11-19,MHDTHR,2445000,1
833,2018-11-19,2018-11-19,THRMHD,2826000,1
834,2018-11-19,2018-11-20,THRMHD,4384000,1
836,2018-11-19,2018-11-21,THRMHD,4024000,1
838,2018-11-19,2019-01-08,MHDTHR,3378000,1
839,2018-11-19,2019-01-09,MHDTHR,3378000,1
840,2018-11-19,2019-01-13,MHDTHR,3378000,1
841,2018-11-19,2019-01-14,MHDTHR,3378000,1
842,2018-11-19,2019-01-15,MHDTHR,3378000,1
843,2018-11-19,2019-01-19,MHDTHR,3378000,1
845,2018-11-20,2018-11-20,THRMHD,3176000,1
846,2018-11-20,2018-11-21,THRMHD,3378000,1
849,2018-11-20,2018-11-24,MHDTHR,3378000,1
850,2018-11-20,2018-11-24,THRMHD,3378000,1
856,2018-11-20,2018-11-30,THRMHD,2624000,1
857,2018-11-20,2018-12-01,THRMHD,3176000,1
858,2018-11-20,2018-12-02,THRMHD,2826000,1
859,2018-11-20,2018-12-22,MHDTHR,3378000,1
860,2018-11-20,2018-12-23,MHDTHR,3378000,1
861,2018-11-20,2018-12-24,MHDTHR,3378000,1
862,2018-11-20,2018-12-25,MHDTHR,3378000,1
863,2018-11-20,2018-12-26,MHDTHR,3378000,1
864,2018-11-20,2018-12-27,MHDTHR,3378000,1
865,2018-11-20,2018-12-28,MHDTHR,3378000,1
866,2018-11-20,2018-12-29,MHDTHR,3378000,1
867,2018-11-20,2018-12-30,MHDTHR,3378000,1
868,2018-11-20,2018-12-31,MHDTHR,3378000,1
869,2018-11-20,2019-01-01,MHDTHR,3378000,1
870,2018-11-20,2019-01-02,MHDTHR,3378000,1
871,2018-11-20,2019-01-03,MHDTHR,3378000,1
872,2018-11-20,2019-01-05,MHDTHR,3378000,1
873,2018-11-20,2019-01-06,MHDTHR,3378000,1
874,2018-11-20,2019-01-07,MHDTHR,3378000,1
875,2018-11-20,2019-01-08,MHDTHR,3378000,1
876,2018-11-20,2019-01-09,MHDTHR,3378000,1
877,2018-11-20,2019-01-10,MHDTHR,3378000,1
878,2018-11-20,2019-01-11,MHDTHR,3378000,1
879,2018-11-20,2019-01-12,MHDTHR,3378000,1
880,2018-11-20,2019-01-13,MHDTHR,3378000,1
881,2018-11-20,2019-01-18,MHDTHR,3378000,1
882,2018-11-20,2019-01-20,MHDTHR,3378000,1
883,2018-11-20,2019-01-21,MHDTHR,3378000,1
884,2018-11-21,2018-11-21,THRMHD,5105000,1
886,2018-11-21,2018-11-22,MHDTHR,2445000,1
888,2018-11-21,2018-11-24,MHDTHR,3663000,1
889,2018-11-21,2018-11-25,MHDTHR,3378000,1
890,2018-11-21,2018-11-27,THRMHD,3176000,1
892,2018-11-22,2018-11-22,THRMHD,5465000,1
894,2018-11-22,2018-11-23,MHDTHR,2624000,1
897,2018-11-22,2018-11-23,THRMHD,5465000,1
901,2018-11-22,2018-11-25,MHDTHR,3378000,1
903,2018-11-22,2018-11-26,MHDTHR,5465000,1
906,2018-11-22,2018-12-02,THRMHD,2445000,1
907,2018-11-22,2018-12-03,MHDTHR,3378000,1
908,2018-11-22,2018-12-03,THRMHD,2624000,1
909,2018-11-23,2018-11-23,MHDTHR,2624000,1
910,2018-11-23,2018-11-23,THRMHD,4384000,1
911,2018-11-24,2018-11-24,MHDTHR,2624000,1
912,2018-11-24,2018-11-24,THRMHD,2275000,1
915,2018-11-24,2018-11-25,THRMHD,2624000,1
916,2018-11-24,2018-11-26,MHDTHR,6356000,1
917,2018-11-24,2018-12-03,THRMHD,2445000,1
919,2018-11-25,2018-11-25,THRMHD,2275000,1
921,2018-11-25,2018-11-26,MHDTHR,3663000,1
923,2018-11-25,2018-11-26,THRMHD,2445000,1
925,2018-11-25,2018-11-27,MHDTHR,3378000,1
927,2018-11-25,2018-11-28,THRMHD,3378000,1
928,2018-11-25,2018-12-03,MHDTHR,2826000,1
929,2018-11-26,2018-11-26,MHDTHR,6356000,1
930,2018-11-26,2018-11-26,THRMHD,2275000,1
936,2018-11-26,2018-11-28,THRMHD,3176000,1
938,2018-11-26,2018-12-03,MHDTHR,2826000,1
939,2018-11-26,2018-12-04,MHDTHR,3378000,1
940,2018-11-26,2018-12-04,THRMHD,3176000,1
941,2018-11-27,2018-11-27,MHDTHR,4744000,1
943,2018-11-27,2018-11-27,THRMHD,2826000,1
945,2018-11-27,2018-11-28,MHDTHR,3663000,1
947,2018-11-27,2018-11-28,THRMHD,3176000,1
952,2018-11-27,2018-12-01,MHDTHR,4384000,1
953,2018-11-27,2018-12-03,THRMHD,3176000,1
954,2018-11-27,2018-12-05,MHDTHR,3176000,1
956,2018-11-28,2018-11-28,MHDTHR,2826000,1
959,2018-11-28,2018-11-28,THRMHD,2445000,1
962,2018-11-28,2018-11-29,MHDTHR,2624000,1
966,2018-11-28,2018-12-01,MHDTHR,4384000,1
968,2018-11-28,2018-12-04,THRMHD,2624000,1
969,2018-11-28,2018-12-08,THRMHD,2826000,1
970,2018-11-28,2018-12-09,THRMHD,2624000,1
971,2018-11-28,2018-12-10,THRMHD,2624000,1
972,2018-11-29,2018-11-30,MHDTHR,3378000,1
980,2018-11-29,2018-12-05,MHDTHR,2826000,1
981,2018-11-29,2018-12-07,MHDTHR,3378000,1
982,2018-11-29,2018-12-07,THRMHD,3176000,1
983,2018-11-29,2018-12-08,THRMHD,2826000,1
984,2018-11-30,2018-11-30,MHDTHR,3378000,1
985,2018-11-30,2018-11-30,THRMHD,2826000,1
986,2018-11-30,2018-12-01,THRMHD,2445000,1
987,2018-12-01,2018-12-01,MHDTHR,4024000,1
988,2018-12-01,2018-12-01,THRMHD,2094000,1
989,2018-12-01,2018-12-02,MHDTHR,3176000,1
993,2018-12-01,2018-12-04,MHDTHR,2826000,1
1004,2018-12-02,2018-12-02,MHDTHR,3378000,1
1005,2018-12-02,2018-12-02,THRMHD,2445000,1
1007,2018-12-02,2018-12-03,MHDTHR,4744000,1
1010,2018-12-02,2018-12-05,MHDTHR,3176000,1
1011,2018-12-02,2018-12-10,THRMHD,2445000,1
1015,2018-12-03,2018-12-03,MHDTHR,3378000,1
1016,2018-12-03,2018-12-03,THRMHD,2275000,1
1020,2018-12-03,2018-12-10,THRMHD,2275000,1
1021,2018-12-04,2018-12-04,MHDTHR,3176000,1
1023,2018-12-04,2018-12-04,THRMHD,2624000,1
1024,2018-12-04,2018-12-05,MHDTHR,2624000,1
1026,2018-12-04,2018-12-05,THRMHD,3176000,1
1028,2018-12-04,2018-12-09,THRMHD,1915000,1
1029,2018-12-04,2018-12-10,MHDTHR,3176000,1
1030,2018-12-04,2018-12-10,THRMHD,2445000,1
1031,2018-12-04,2018-12-11,MHDTHR,2826000,1
1032,2018-12-04,2018-12-11,THRMHD,2826000,1
1033,2018-12-04,2018-12-12,MHDTHR,2826000,1
1034,2018-12-04,2018-12-13,MHDTHR,3378000,1
1038,2018-12-05,2018-12-06,MHDTHR,3663000,1
1041,2018-12-05,2018-12-07,THRMHD,2826000,1
1044,2018-12-06,2018-12-06,THRMHD,4024000,1
1045,2018-12-06,2018-12-07,THRMHD,6356000,1
1051,2018-12-06,2018-12-14,MHDTHR,3378000,1
1054,2018-12-06,2018-12-15,THRMHD,2826000,1
1055,2018-12-06,2018-12-16,THRMHD,2826000,1
1056,2018-12-06,2019-10-14,MHDTHR,5044000,1
1057,2018-12-07,2018-12-07,MHDTHR,2826000,1
1059,2018-12-07,2018-12-07,THRMHD,5465000,1
1060,2018-12-07,2018-12-08,MHDTHR,4384000,1
1063,2018-12-07,2018-12-10,MHDTHR,3378000,1
1066,2018-12-08,2018-12-08,THRMHD,2275000,1
1068,2018-12-08,2018-12-09,THRMHD,2445000,1
1072,2018-12-08,2018-12-14,THRMHD,2624000,1
1073,2018-12-08,2018-12-16,THRMHD,2445000,1
1074,2018-12-08,2018-12-17,MHDTHR,3378000,1
1075,2018-12-08,2018-12-17,THRMHD,2624000,1
1077,2018-12-08,2019-09-21,THRMHD,5044000,1
1078,2018-12-09,2018-12-09,MHDTHR,3378000,1
1080,2018-12-09,2018-12-09,THRMHD,2094000,1
1082,2018-12-09,2018-12-10,MHDTHR,3378000,1
1084,2018-12-09,2018-12-13,MHDTHR,3176000,1
1092,2018-12-09,2018-12-22,THRMHD,2624000,1
1098,2018-12-10,2018-12-10,THRMHD,1776000,1
1100,2018-12-10,2018-12-11,MHDTHR,2826000,1
1103,2018-12-10,2018-12-11,THRMHD,2275000,1
1105,2018-12-10,2018-12-12,MHDTHR,2624000,1
1110,2018-12-10,2018-12-19,MHDTHR,3176000,1
1111,2018-12-10,2018-12-20,MHDTHR,3176000,1
1112,2018-12-10,2018-12-21,MHDTHR,3176000,1
1114,2018-12-10,2018-12-22,THRMHD,2826000,1
1129,2018-12-11,2018-12-11,MHDTHR,2445000,1
1131,2018-12-11,2018-12-11,THRMHD,2624000,1
1132,2018-12-11,2018-12-12,MHDTHR,2624000,1
1138,2018-12-11,2018-12-14,MHDTHR,2826000,1
1141,2018-12-11,2018-12-17,MHDTHR,3176000,1
1142,2018-12-11,2018-12-17,THRMHD,2826000,1
1143,2018-12-11,2018-12-18,MHDTHR,3176000,1
1144,2018-12-11,2018-12-18,THRMHD,3176000,1
1145,2018-12-11,2018-12-19,MHDTHR,3176000,1
1146,2018-12-11,2018-12-19,THRMHD,3176000,1
1159,2018-12-11,2019-10-18,THRMHD,5044000,1
1161,2018-12-12,2018-12-12,THRMHD,3378000,1
1170,2018-12-13,2018-12-13,THRMHD,2826000,1
1172,2018-12-13,2018-12-14,MHDTHR,2624000,1
1175,2018-12-13,2018-12-14,THRMHD,4024000,1
1182,2018-12-13,2018-12-18,THRMHD,2826000,1
1183,2018-12-13,2018-12-22,THRMHD,3378000,1
1184,2018-12-14,2018-12-14,THRMHD,2445000,1
1185,2018-12-14,2018-12-15,MHDTHR,4744000,1
1186,2018-12-14,2018-12-15,THRMHD,2445000,1
1187,2018-12-14,2018-12-23,MHDTHR,3176000,1
1188,2018-12-14,2018-12-23,THRMHD,2826000,1
1189,2018-12-15,2018-12-15,MHDTHR,5105000,1
1190,2018-12-15,2018-12-15,THRMHD,2094000,1
1192,2018-12-15,2018-12-16,THRMHD,2094000,1
1195,2018-12-15,2018-12-17,THRMHD,2275000,1
1199,2018-12-15,2018-12-30,THRMHD,3176000,1
1200,2018-12-15,2018-12-31,THRMHD,3176000,1
1203,2018-12-16,2018-12-16,MHDTHR,4024000,1
1205,2018-12-16,2018-12-17,MHDTHR,3176000,1
1207,2018-12-16,2018-12-17,THRMHD,3472000,1
1209,2018-12-16,2018-12-18,MHDTHR,2826000,1
1220,2018-12-16,2018-12-23,THRMHD,3378000,1
1221,2018-12-16,2018-12-24,MHDTHR,2826000,1
1223,2018-12-16,2018-12-24,THRMHD,3176000,1
1224,2018-12-16,2018-12-25,MHDTHR,2826000,1
1226,2018-12-16,2018-12-25,THRMHD,3176000,1
1227,2018-12-16,2018-12-26,MHDTHR,2826000,1
1228,2018-12-16,2018-12-26,THRMHD,3378000,1
1229,2018-12-16,2018-12-27,MHDTHR,3176000,1
1230,2018-12-16,2018-12-28,MHDTHR,2826000,1
1232,2018-12-16,2018-12-29,THRMHD,2624000,1
1233,2018-12-16,2018-12-30,THRMHD,3378000,1
1234,2018-12-16,2018-12-31,THRMHD,3176000,1
1235,2018-12-16,2019-01-01,MHDTHR,3176000,1
1236,2018-12-16,2019-01-01,THRMHD,2826000,1
1241,2018-12-17,2018-12-17,MHDTHR,3260000,1
1243,2018-12-17,2018-12-17,THRMHD,4904000,1
1245,2018-12-17,2018-12-18,MHDTHR,2646000,1
1247,2018-12-17,2018-12-18,THRMHD,3472000,1
1249,2018-12-17,2019-01-06,MHDTHR,2858000,1
1250,2018-12-17,2019-01-07,MHDTHR,2858000,1
1257,2018-12-18,2018-12-18,THRMHD,2646000,1
1259,2018-12-18,2018-12-19,MHDTHR,4586000,1
1261,2018-12-18,2018-12-19,THRMHD,3812000,1
1265,2018-12-18,2018-12-21,MHDTHR,2646000,1
1273,2018-12-18,2018-12-25,THRMHD,2275000,1
1274,2018-12-18,2019-01-01,MHDTHR,2858000,1
1275,2018-12-18,2019-01-01,THRMHD,3260000,1
1276,2018-12-18,2019-01-02,MHDTHR,2858000,1
1277,2018-12-18,2019-01-02,THRMHD,3472000,1
1278,2018-12-18,2019-01-03,MHDTHR,3260000,1
1279,2018-12-18,2019-01-03,THRMHD,3472000,1
1280,2018-12-18,2019-01-04,THRMHD,2646000,1
1281,2018-12-18,2019-01-05,THRMHD,2858000,1
1282,2018-12-18,2019-01-06,MHDTHR,2858000,1
1283,2018-12-18,2019-01-06,THRMHD,2646000,1
1284,2018-12-18,2019-01-07,THRMHD,2858000,1
1287,2018-12-19,2018-12-19,MHDTHR,2275000,1
1289,2018-12-19,2018-12-19,THRMHD,4247000,1
1291,2018-12-19,2018-12-22,MHDTHR,4904000,1
1292,2018-12-19,2018-12-23,MHDTHR,3260000,1
1293,2018-12-19,2018-12-27,MHDTHR,2646000,1
1294,2018-12-19,2018-12-31,MHDTHR,4586000,1
1295,2018-12-19,2018-12-31,THRMHD,2445000,1
1296,2018-12-20,2018-12-20,THRMHD,4586000,1
1306,2018-12-21,2018-12-21,THRMHD,2275000,1
1307,2018-12-21,2018-12-22,MHDTHR,2275000,1
1308,2018-12-21,2018-12-22,THRMHD,2275000,1
1310,2018-12-21,2019-10-12,THRMHD,5044000,1
1311,2018-12-21,2019-10-23,MHDTHR,5044000,1
1312,2018-12-22,2018-12-22,MHDTHR,2275000,1
1313,2018-12-22,2018-12-22,THRMHD,1915000,1
1315,2018-12-22,2018-12-23,MHDTHR,3260000,1
1316,2018-12-22,2018-12-23,THRMHD,2275000,1
1319,2018-12-22,2019-10-07,MHDTHR,5044000,1
1320,2018-12-23,2018-12-23,MHDTHR,3260000,1
1321,2018-12-23,2018-12-23,THRMHD,1915000,1
1325,2018-12-23,2018-12-25,THRMHD,2094000,1
1329,2018-12-23,2018-12-27,MHDTHR,2445000,1
1330,2018-12-23,2018-12-29,THRMHD,2094000,1
1336,2018-12-24,2018-12-24,THRMHD,2646000,1
1338,2018-12-24,2018-12-25,MHDTHR,2646000,1
1356,2018-12-25,2018-12-25,MHDTHR,3260000,1
1358,2018-12-25,2018-12-25,THRMHD,2445000,1
1360,2018-12-25,2018-12-26,MHDTHR,2646000,1
1375,2018-12-25,2019-01-11,MHDTHR,2858000,1
1376,2018-12-25,2019-01-11,THRMHD,2858000,1
1377,2018-12-25,2019-01-12,MHDTHR,3260000,1
1378,2018-12-25,2019-01-12,THRMHD,2858000,1
1379,2018-12-25,2019-01-13,MHDTHR,2858000,1
1380,2018-12-25,2019-01-13,THRMHD,2646000,1
1381,2018-12-25,2019-01-14,MHDTHR,2858000,1
1382,2018-12-25,2019-01-14,THRMHD,2858000,1
1383,2018-12-25,2019-01-15,MHDTHR,2858000,1
1384,2018-12-25,2019-01-15,THRMHD,2858000,1
1385,2018-12-25,2019-01-16,MHDTHR,2858000,1
1386,2018-12-25,2019-01-16,THRMHD,2858000,1
1387,2018-12-25,2019-01-17,MHDTHR,3260000,1
1388,2018-12-25,2019-01-18,MHDTHR,2858000,1
1389,2018-12-25,2019-01-18,THRMHD,2858000,1
1390,2018-12-25,2019-01-19,MHDTHR,3260000,1
1391,2018-12-25,2019-01-19,THRMHD,2858000,1
1393,2018-12-25,2019-01-20,MHDTHR,2858000,1
1394,2018-12-25,2019-01-20,THRMHD,3260000,1
1395,2018-12-25,2019-01-21,MHDTHR,2858000,1
1396,2018-12-25,2019-01-21,THRMHD,3260000,1
1398,2018-12-26,2018-12-26,MHDTHR,2275000,1
1402,2018-12-26,2019-01-06,MHDTHR,2646000,1
1403,2018-12-26,2019-01-06,THRMHD,2094000,1
1404,2018-12-26,2019-01-07,MHDTHR,2646000,1
1405,2018-12-26,2019-01-07,THRMHD,2445000,1
1406,2018-12-26,2019-01-08,MHDTHR,2858000,1
1407,2018-12-26,2019-01-08,THRMHD,2646000,1
1408,2018-12-26,2019-01-09,MHDTHR,2858000,1
1409,2018-12-26,2019-01-09,THRMHD,2646000,1
1410,2018-12-26,2019-01-10,MHDTHR,3260000,1
1411,2018-12-26,2019-01-10,THRMHD,2858000,1
1418,2018-12-27,2018-12-27,THRMHD,2752000,1
1420,2018-12-27,2018-12-28,MHDTHR,2275000,1
1427,2018-12-27,2019-01-05,THRMHD,2094000,1
1428,2018-12-27,2019-01-21,MHDTHR,3812000,1
1429,2018-12-27,2019-01-21,THRMHD,3260000,1
1430,2018-12-27,2019-01-22,MHDTHR,3472000,1
1431,2018-12-27,2019-01-22,THRMHD,3472000,1
1432,2018-12-27,2019-02-09,THRMHD,2646000,1
1434,2018-12-28,2018-12-28,THRMHD,2445000,1
1435,2018-12-28,2018-12-29,MHDTHR,4247000,1
1436,2018-12-28,2018-12-29,THRMHD,2275000,1
1437,2018-12-29,2018-12-29,MHDTHR,3918000,1
1438,2018-12-29,2018-12-29,THRMHD,2275000,1
1441,2018-12-29,2018-12-30,THRMHD,2646000,1
1442,2018-12-29,2018-12-31,MHDTHR,2360000,1
1443,2018-12-29,2019-01-29,MHDTHR,3472000,1
1444,2018-12-29,2019-02-03,THRMHD,3812000,1
1445,2018-12-29,2019-02-04,THRMHD,3472000,1
1449,2018-12-30,2018-12-30,THRMHD,2094000,1
1451,2018-12-30,2018-12-31,MHDTHR,3918000,1
1452,2018-12-30,2018-12-31,THRMHD,3918000,1
1455,2018-12-30,2019-01-01,MHDTHR,3472000,1
1456,2018-12-30,2019-01-01,THRMHD,2752000,1
1461,2018-12-30,2019-01-06,MHDTHR,2275000,1
1462,2018-12-30,2019-01-06,THRMHD,2094000,1
1464,2018-12-30,2019-01-07,THRMHD,2094000,1
1472,2018-12-30,2019-01-21,THRMHD,2858000,1
1473,2018-12-30,2019-01-22,MHDTHR,3260000,1
1474,2018-12-30,2019-01-22,THRMHD,2858000,1
1475,2018-12-30,2019-01-23,MHDTHR,3260000,1
1476,2018-12-30,2019-01-23,THRMHD,3472000,1
1477,2018-12-30,2019-01-24,MHDTHR,3260000,1
1478,2018-12-30,2019-01-25,MHDTHR,3260000,1
1479,2018-12-30,2019-01-25,THRMHD,3472000,1
1480,2018-12-30,2019-01-26,MHDTHR,3472000,1
1481,2018-12-30,2019-01-26,THRMHD,3472000,1
1482,2018-12-30,2019-01-27,MHDTHR,3472000,1
1483,2018-12-30,2019-01-27,THRMHD,2858000,1
1484,2018-12-30,2019-01-28,THRMHD,3472000,1
1485,2018-12-30,2019-01-29,THRMHD,3472000,1
1486,2018-12-30,2019-01-30,MHDTHR,3260000,1
1487,2018-12-30,2019-01-30,THRMHD,3472000,1
1488,2018-12-30,2019-01-31,MHDTHR,3260000,1
1489,2018-12-30,2019-01-31,THRMHD,3812000,1
1490,2018-12-30,2019-02-01,MHDTHR,3260000,1
1491,2018-12-30,2019-02-01,THRMHD,3472000,1
1492,2018-12-30,2019-02-02,MHDTHR,3472000,1
1493,2018-12-30,2019-02-02,THRMHD,3472000,1
1494,2018-12-30,2019-02-03,MHDTHR,3812000,1
1495,2018-12-30,2019-02-04,THRMHD,3472000,1
1496,2018-12-30,2019-02-05,MHDTHR,3472000,1
1497,2018-12-30,2019-02-05,THRMHD,3472000,1
1498,2018-12-30,2019-02-06,MHDTHR,3260000,1
1499,2018-12-30,2019-02-06,THRMHD,3472000,1
1500,2018-12-30,2019-02-07,MHDTHR,3472000,1
1501,2018-12-30,2019-02-08,MHDTHR,3260000,1
1503,2018-12-31,2018-12-31,MHDTHR,2964000,1
1506,2018-12-31,2018-12-31,THRMHD,2360000,1
1508,2018-12-31,2019-01-01,MHDTHR,2964000,1
1510,2018-12-31,2019-01-01,THRMHD,2360000,1
1512,2018-12-31,2019-01-02,MHDTHR,3060000,1
1525,2018-12-31,2019-02-09,MHDTHR,3472000,1
1526,2018-12-31,2019-02-10,THRMHD,3472000,1
1527,2018-12-31,2019-02-11,THRMHD,3472000,1
1528,2018-12-31,2019-02-12,THRMHD,2858000,1
1530,2019-01-01,2019-01-01,MHDTHR,2646000,1
1532,2019-01-01,2019-01-01,THRMHD,2360000,1
1534,2019-01-01,2019-01-02,MHDTHR,2185000,1
1540,2019-01-01,2019-01-04,MHDTHR,2551000,1
1542,2019-01-01,2019-01-04,THRMHD,2275000,1
1544,2019-01-01,2019-01-19,THRMHD,2094000,1
1545,2019-01-01,2019-01-20,MHDTHR,2646000,1
1546,2019-01-01,2019-01-21,MHDTHR,2646000,1
1547,2019-01-01,2019-01-21,THRMHD,2275000,1
1548,2019-01-01,2019-02-02,MHDTHR,3060000,1
1549,2019-01-01,2019-10-07,THRMHD,5044000,1
1550,2019-01-02,2019-01-02,MHDTHR,2445000,1
1551,2019-01-02,2019-01-02,THRMHD,2094000,1
1554,2019-01-02,2019-01-03,MHDTHR,2360000,1
1555,2019-01-02,2019-01-03,THRMHD,3696000,1
1556,2019-01-02,2019-01-04,MHDTHR,3260000,1
1558,2019-01-02,2019-01-06,MHDTHR,2646000,1
1560,2019-01-02,2019-01-06,THRMHD,1915000,1
1562,2019-01-02,2019-01-07,MHDTHR,2275000,1
1563,2019-01-02,2019-01-07,THRMHD,2275000,1
1564,2019-01-02,2019-01-08,MHDTHR,2275000,1
1565,2019-01-02,2019-01-08,THRMHD,2094000,1
1566,2019-01-02,2019-01-10,MHDTHR,2275000,1
1567,2019-01-02,2019-01-10,THRMHD,2646000,1
1568,2019-01-02,2019-01-11,MHDTHR,2094000,1
1569,2019-01-02,2019-01-11,THRMHD,2094000,1
1570,2019-01-02,2019-01-12,THRMHD,2094000,1
1571,2019-01-02,2019-01-13,MHDTHR,2360000,1
1572,2019-01-02,2019-01-13,THRMHD,2094000,1
1573,2019-01-02,2019-01-14,MHDTHR,2445000,1
1574,2019-01-02,2019-01-14,THRMHD,2275000,1
